Teaching_Year,Test_Year,OrgName,Test_Name,Suppressed_Value
2006-2007,2007,Blue Mountain US #21,NECAP Writing Grade 5,40.47826087
2006-2007,2007,Blue Mountain US #21,NECAP Writing Grade 8,39.35483871
2006-2007,2007,Bradford Elementary School,NECAP Math Grades 3-8,44.72327044
2006-2007,2007,Bradford Elementary School,NECAP Reading Grades 3-8,45.67924528
2006-2007,2007,Bradford Elementary School,NECAP Writing Grade 5,40.97368421
2006-2007,2007,Braintree School,NECAP Math Grades 3-8,41.12676056
2006-2007,2007,Braintree School,NECAP Reading Grades 3-8,42.56338028
2006-2007,2007,Braintree School,NECAP Writing Grade 5,41.30769231
2006-2007,2007,Brattleboro Area Middle School #6,NECAP Math Grades 3-8,38.15972222
2006-2007,2007,Brattleboro Area Middle School #6,NECAP Reading Grades 3-8,43.75
2006-2007,2007,Brattleboro Area Middle School #6,NECAP Writing Grade 8,37.97202797
2006-2007,2007,Brattleboro UHS #6,NECAP Math Grade 11,34.90950226
2006-2007,2007,Brattleboro UHS #6,NECAP Reading Grade 11,46.9638009
2006-2007,2007,Brattleboro UHS #6,NECAP Writing Grade 11,0
2006-2007,2007,Brewster Pierce School,NECAP Math Grades 3-8,48.31818182
2006-2007,2007,Brewster Pierce School,NECAP Reading Grades 3-8,49.96969697
2006-2007,2007,Brewster Pierce School,NECAP Writing Grade 5,38.15789474
2006-2007,2007,Bridgewater Village School,NECAP Math Grades 3-8,41.96226415
2006-2007,2007,Bridgewater Village School,NECAP Reading Grades 3-8,43.22641509
2006-2007,2007,Bridgewater Village School,NECAP Writing Grade 5,
2006-2007,2007,Bridport Central School,NECAP Math Grades 3-8,38.70422535
2006-2007,2007,Bridport Central School,NECAP Reading Grades 3-8,39.125
2006-2007,2007,Bridport Central School,NECAP Writing Grade 5,25.69230769
2006-2007,2007,Brighton Elementary School,NECAP Math Grades 3-8,40.25675676
2006-2007,2007,Brighton Elementary School,NECAP Reading Grades 3-8,46.24657534
2006-2007,2007,Brighton Elementary School,NECAP Writing Grade 5,38.91666667
2006-2007,2007,Brighton Elementary School,NECAP Writing Grade 8,42.13636364
2006-2007,2007,Bristol Elementary School,NECAP Math Grades 3-8,40.82629108
2006-2007,2007,Bristol Elementary School,NECAP Reading Grades 3-8,40.38967136
2006-2007,2007,Bristol Elementary School,NECAP Writing Grade 5,33.05405405
2006-2007,2007,Brookfield Elementary School,NECAP Math Grades 3-8,40.98507463
2006-2007,2007,Brookfield Elementary School,NECAP Reading Grades 3-8,44.93939394
2006-2007,2007,Brookfield Elementary School,NECAP Writing Grade 5,
2006-2007,2007,Brookline Elementary School,NECAP Math Grades 3-8,47
2006-2007,2007,Brookline Elementary School,NECAP Reading Grades 3-8,50.73076923
2006-2007,2007,Brookline Elementary School,NECAP Writing Grade 5,
2006-2007,2007,Brownington Central School,NECAP Math Grades 3-8,46
2006-2007,2007,Brownington Central School,NECAP Reading Grades 3-8,47.08
2006-2007,2007,Brownington Central School,NECAP Writing Grade 5,34.18181818
2006-2007,2007,Browns River Middle US #17,NECAP Math Grades 3-8,46.57863501
2006-2007,2007,Browns River Middle US #17,NECAP Reading Grades 3-8,49.29376855
2006-2007,2007,Browns River Middle US #17,NECAP Writing Grade 8,44.30769231
2006-2007,2007,Burke Town School,NECAP Math Grades 3-8,38.80165289
2006-2007,2007,Burke Town School,NECAP Reading Grades 3-8,37.51239669
2006-2007,2007,Burke Town School,NECAP Writing Grade 5,27.31818182
2006-2007,2007,Burke Town School,NECAP Writing Grade 8,
2006-2007,2007,Burlington Senior High School,NECAP Math Grade 11,31.95703125
2006-2007,2007,Burlington Senior High School,NECAP Reading Grade 11,41.27626459
2006-2007,2007,Burlington Senior High School,NECAP Writing Grade 11,0
2006-2007,2007,Burr And Burton Academy,NECAP Math Grade 11,38.23376623
2006-2007,2007,Burr And Burton Academy,NECAP Reading Grade 11,49.83333333
2006-2007,2007,Burr And Burton Academy,NECAP Writing Grade 11,0
2006-2007,2007,C. P. Smith School,NECAP Math Grades 3-8,41.05586592
2006-2007,2007,C. P. Smith School,NECAP Reading Grades 3-8,44.47777778
2006-2007,2007,C. P. Smith School,NECAP Writing Grade 5,46.04761905
2006-2007,2007,Cabot School,NECAP Math Grade 11,36.66666667
2006-2007,2007,Cabot School,NECAP Math Grades 3-8,47.375
2006-2007,2007,Cabot School,NECAP Reading Grade 11,44.54166667
2006-2007,2007,Cabot School,NECAP Reading Grades 3-8,47.31944444
2006-2007,2007,Cabot School,NECAP Writing Grade 11,0
2006-2007,2007,Cabot School,NECAP Writing Grade 5,40
2006-2007,2007,Cabot School,NECAP Writing Grade 8,40.54545455
2006-2007,2007,Calais Elementary School,NECAP Math Grades 3-8,46.62666667
2006-2007,2007,Calais Elementary School,NECAP Reading Grades 3-8,50.45333333
2006-2007,2007,Calais Elementary School,NECAP Writing Grade 5,46.1875
2006-2007,2007,Cambridge Elementary School,NECAP Math Grades 3-8,44.10055866
2006-2007,2007,Cambridge Elementary School,NECAP Reading Grades 3-8,44.54189944
2006-2007,2007,Cambridge Elementary School,NECAP Writing Grade 5,32.88095238
2006-2007,2007,Camels Hump Middle US #17,NECAP Math Grades 3-8,44.10963455
2006-2007,2007,Camels Hump Middle US #17,NECAP Reading Grades 3-8,50.57807309
2006-2007,2007,Camels Hump Middle US #17,NECAP Writing Grade 8,43.31531532
2006-2007,2007,Canaan Schools,NECAP Math Grade 11,33.3
2006-2007,2007,Canaan Schools,NECAP Math Grades 3-8,39.32978723
2006-2007,2007,Canaan Schools,NECAP Reading Grade 11,44.3
2006-2007,2007,Canaan Schools,NECAP Reading Grades 3-8,44.69148936
2006-2007,2007,Canaan Schools,NECAP Writing Grade 11,0
2006-2007,2007,Canaan Schools,NECAP Writing Grade 5,
2006-2007,2007,Canaan Schools,NECAP Writing Grade 8,37.75
2006-2007,2007,Castleton Hubbardton US #42,NECAP Math Grades 3-8,45.38582677
2006-2007,2007,Castleton Hubbardton US #42,NECAP Reading Grades 3-8,47.74015748
2006-2007,2007,Castleton Hubbardton US #42,NECAP Writing Grade 5,46.75555556
2006-2007,2007,Castleton Hubbardton US #42,NECAP Writing Grade 8,41.80952381
2006-2007,2007,Catamount Elementary School,NECAP Math Grades 3-8,35.21910112
2006-2007,2007,Catamount Elementary School,NECAP Reading Grades 3-8,39.4
2006-2007,2007,Catamount Elementary School,NECAP Writing Grade 5,27.61290323
2006-2007,2007,Cavendish Town Elementary School,NECAP Math Grades 3-8,45.203125
2006-2007,2007,Cavendish Town Elementary School,NECAP Reading Grades 3-8,42.78125
2006-2007,2007,Cavendish Town Elementary School,NECAP Writing Grade 5,47.76923077
2006-2007,2007,Central Elementary School,NECAP Math Grades 3-8,41.13157895
2006-2007,2007,Central Elementary School,NECAP Reading Grades 3-8,43.43859649
2006-2007,2007,Central Elementary School,NECAP Writing Grade 5,30.41935484
2006-2007,2007,Chamberlin School,NECAP Math Grades 3-8,45.90361446
2006-2007,2007,Chamberlin School,NECAP Reading Grades 3-8,45.30120482
2006-2007,2007,Chamberlin School,NECAP Writing Grade 5,46.4
2006-2007,2007,Champlain Elementary School,NECAP Math Grades 3-8,45.40853659
2006-2007,2007,Champlain Elementary School,NECAP Reading Grades 3-8,48.58536585
2006-2007,2007,Champlain Elementary School,NECAP Writing Grade 5,53.91176471
2006-2007,2007,Champlain Valley UHS #15,NECAP Math Grade 11,37.21202532
2006-2007,2007,Champlain Valley UHS #15,NECAP Reading Grade 11,47.93416928
2006-2007,2007,Champlain Valley UHS #15,NECAP Writing Grade 11,0
2006-2007,2007,Charleston Elementary School,NECAP Math Grades 3-8,44.64516129
2006-2007,2007,Charleston Elementary School,NECAP Reading Grades 3-8,48.93548387
2006-2007,2007,Charleston Elementary School,NECAP Writing Grade 5,33.33333333
2006-2007,2007,Charleston Elementary School,NECAP Writing Grade 8,50.5
2006-2007,2007,Charlotte Central School,NECAP Math Grades 3-8,52.27118644
2006-2007,2007,Charlotte Central School,NECAP Reading Grades 3-8,54.07457627
2006-2007,2007,Charlotte Central School,NECAP Writing Grade 5,45.06
2006-2007,2007,Charlotte Central School,NECAP Writing Grade 8,45.31578947
2006-2007,2007,Chelsea Elementary High School,NECAP Math Grade 11,33.30769231
2006-2007,2007,Chelsea Elementary High School,NECAP Math Grades 3-8,42.42592593
2006-2007,2007,Chelsea Elementary High School,NECAP Reading Grade 11,45.22222222
2006-2007,2007,Chelsea Elementary High School,NECAP Reading Grades 3-8,46.76363636
2006-2007,2007,Chelsea Elementary High School,NECAP Writing Grade 11,0
2006-2007,2007,Chelsea Elementary High School,NECAP Writing Grade 5,
2006-2007,2007,Chelsea Elementary High School,NECAP Writing Grade 8,
2006-2007,2007,Chester Andover US #29,NECAP Math Grades 3-8,43.80225989
2006-2007,2007,Chester Andover US #29,NECAP Reading Grades 3-8,45.75141243
2006-2007,2007,Chester Andover US #29,NECAP Writing Grade 5,42.70967742
2006-2007,2007,Clarendon Elementary School,NECAP Math Grades 3-8,43.37142857
2006-2007,2007,Clarendon Elementary School,NECAP Writing Grade 5,36.9
2006-2007,2007,Clarendon Elementary School,NECAP Reading Grades 3-8,44.87857143
2006-2007,2007,Colchester High School,NECAP Reading Grade 11,44.17368421
2006-2007,2007,Colchester High School,NECAP Writing Grade 11,0
2006-2007,2007,Colchester Middle School,NECAP Math Grades 3-8,47.05120482
2006-2007,2007,Colchester Middle School,NECAP Reading Grades 3-8,49.56756757
2006-2007,2007,Colchester Middle School,NECAP Writing Grade 8,44.77844311
2006-2007,2007,Concord Graded/High School,NECAP Math Grade 11,30.2
2006-2007,2007,Concord Graded/High School,NECAP Math Grades 3-8,42.55789474
2006-2007,2007,Concord Graded/High School,NECAP Reading Grade 11,38.53333333
2006-2007,2007,Concord Graded/High School,NECAP Reading Grades 3-8,42.16842105
2006-2007,2007,Concord Graded/High School,NECAP Writing Grade 11,0
2006-2007,2007,Concord Graded/High School,NECAP Writing Grade 5,38.27777778
2006-2007,2007,Concord Graded/High School,NECAP Writing Grade 8,45.45454545
2006-2007,2007,Coventry Village School,NECAP Math Grades 3-8,40.4
2006-2007,2007,Coventry Village School,NECAP Reading Grades 3-8,44.34285714
2006-2007,2007,Coventry Village School,NECAP Writing Grade 5,32.9375
2006-2007,2007,Coventry Village School,NECAP Writing Grade 8,44.09090909
2006-2007,2007,Craftsbury Schools,NECAP Math Grade 11,33.46666667
2006-2007,2007,Craftsbury Schools,NECAP Math Grades 3-8,41.125
2006-2007,2007,Craftsbury Schools,NECAP Reading Grade 11,38.13333333
2006-2007,2007,Craftsbury Schools,NECAP Reading Grades 3-8,44.2625
2006-2007,2007,Craftsbury Schools,NECAP Writing Grade 11,0
2006-2007,2007,Craftsbury Schools,NECAP Writing Grade 5,39.61538462
2006-2007,2007,Craftsbury Schools,NECAP Writing Grade 8,42.06666667
2006-2007,2007,Crossett Brook Middle US #45,NECAP Math Grades 3-8,45.47368421
2006-2007,2007,Crossett Brook Middle US #45,NECAP Reading Grades 3-8,48.35964912
2006-2007,2007,Crossett Brook Middle US #45,NECAP Writing Grade 8,42.28915663
2006-2007,2007,Currier Memorial US #23,NECAP Math Grades 3-8,39.17948718
2006-2007,2007,Currier Memorial US #23,NECAP Reading Grades 3-8,38.8974359
2006-2007,2007,Currier Memorial US #23,NECAP Writing Grade 5,30.6
2006-2007,2007,Danville School,NECAP Math Grade 11,38.02631579
2006-2007,2007,Danville School,NECAP Math Grades 3-8,45.25735294
2006-2007,2007,Danville School,NECAP Reading Grade 11,45.56756757
2006-2007,2007,Danville School,NECAP Reading Grades 3-8,42.47794118
2006-2007,2007,Danville School,NECAP Writing Grade 11,0
2006-2007,2007,Danville School,NECAP Writing Grade 5,33.9
2006-2007,2007,Danville School,NECAP Writing Grade 8,32.92
2006-2007,2007,Deerfield Valley Elementary School,NECAP Math Grades 3-8,43.57317073
2006-2007,2007,Deerfield Valley Elementary School,NECAP Reading Grades 3-8,46.06097561
2006-2007,2007,Deerfield Valley Elementary School,NECAP Writing Grade 5,41
2006-2007,2007,Derby Elementary School,NECAP Math Grades 3-8,40.06643357
2006-2007,2007,Derby Elementary School,NECAP Reading Grades 3-8,44.00699301
2006-2007,2007,Derby Elementary School,NECAP Writing Grade 5,33.14666667
2006-2007,2007,Dorset School,NECAP Math Grades 3-8,48.03333333
2006-2007,2007,Dorset School,NECAP Reading Grades 3-8,54.40833333
2006-2007,2007,Dorset School,NECAP Writing Grade 5,49.41176471
2006-2007,2007,Dorset School,NECAP Writing Grade 8,51.5625
2006-2007,2007,Dothan Brook School,NECAP Math Grades 3-8,45.68852459
2006-2007,2007,Dothan Brook School,NECAP Reading Grades 3-8,46.55737705
2006-2007,2007,Dothan Brook School,NECAP Writing Grade 5,40.28571429
2006-2007,2007,Doty Memorial School,NECAP Math Grades 3-8,42.52083333
2006-2007,2007,Doty Memorial School,NECAP Reading Grades 3-8,47.375
2006-2007,2007,Doty Memorial School,NECAP Writing Grade 5,
2006-2007,2007,Dover Elementary School,NECAP Writing Grade 5,43.71428571
2006-2007,2007,Dover Elementary School,NECAP Math Grades 3-8,46.53571429
2006-2007,2007,Dover Elementary School,NECAP Reading Grades 3-8,48.48214286
2006-2007,2007,Dummerston Schools,NECAP Math Grades 3-8,42.6509434
2006-2007,2007,Dummerston Schools,NECAP Reading Grades 3-8,48.22857143
2006-2007,2007,Dummerston Schools,NECAP Writing Grade 5,40.81818182
2006-2007,2007,Dummerston Schools,NECAP Writing Grade 8,45.36842105
2006-2007,2007,E. Taylor Hatton School,NECAP Math Grades 3-8,39.86206897
2006-2007,2007,E. Taylor Hatton School,NECAP Reading Grades 3-8,42.72413793
2006-2007,2007,E. Taylor Hatton School,NECAP Writing Grade 5,
2006-2007,2007,East Haven School,NECAP Math Grades 3-8,40.83333333
2006-2007,2007,East Haven School,NECAP Reading Grades 3-8,43.375
2006-2007,2007,East Haven School,NECAP Writing Grade 5,
2006-2007,2007,East Haven School,NECAP Writing Grade 8,
2006-2007,2007,East Montpelier Elementary School,NECAP Math Grades 3-8,46.30344828
2006-2007,2007,East Montpelier Elementary School,NECAP Reading Grades 3-8,46.95172414
2006-2007,2007,East Montpelier Elementary School,NECAP Writing Grade 5,40.48387097
2006-2007,2007,Eden Central School,NECAP Math Grades 3-8,41.55952381
2006-2007,2007,Eden Central School,NECAP Reading Grades 3-8,42.44047619
2006-2007,2007,Eden Central School,NECAP Writing Grade 5,43.0625
2006-2007,2007,Edmunds Elementary School,NECAP Math Grades 3-8,47.92783505
2006-2007,2007,Edmunds Elementary School,NECAP Reading Grades 3-8,52.63541667
2006-2007,2007,Edmunds Elementary School,NECAP Writing Grade 5,50.72093023
2006-2007,2007,Edmunds Middle School,NECAP Math Grades 3-8,41.5619469
2006-2007,2007,Edmunds Middle School,NECAP Reading Grades 3-8,48.72197309
2006-2007,2007,Edmunds Middle School,NECAP Writing Grade 8,46.71962617
2006-2007,2007,Elm Hill School,NECAP Math Grades 3-8,44.53658537
2006-2007,2007,Elm Hill School,NECAP Reading Grades 3-8,46.68292683
2006-2007,2007,Elm Hill School,NECAP Writing Grade 5,46.84210526
2006-2007,2007,Elmore School,NECAP Math Grades 3-8,
2006-2007,2007,Elmore School,NECAP Reading Grades 3-8,
2006-2007,2007,Enosburg Elementary School,NECAP Math Grades 3-8,40.58461538
2006-2007,2007,Enosburg Elementary School,NECAP Reading Grades 3-8,43.52307692
2006-2007,2007,Enosburg Elementary School,NECAP Writing Grade 5,34.05128205
2006-2007,2007,Enosburg Middle/High School,NECAP Math Grade 11,30.61290323
2006-2007,2007,Enosburg Middle/High School,NECAP Math Grades 3-8,37.3908046
2006-2007,2007,Enosburg Middle/High School,NECAP Reading Grade 11,40.93548387
2006-2007,2007,Enosburg Middle/High School,NECAP Reading Grades 3-8,41.16091954
2006-2007,2007,Enosburg Middle/High School,NECAP Writing Grade 11,0
2006-2007,2007,Enosburg Middle/High School,NECAP Writing Grade 8,38.8
2006-2007,2007,Essex Elementary School,NECAP Math Grades 3-8,42.94444444
2006-2007,2007,Essex Elementary School,NECAP Reading Grades 3-8,45.33333333
2006-2007,2007,Essex High School,NECAP Math Grade 11,37.25903614
2006-2007,2007,Essex High School,NECAP Reading Grade 11,46.94011976
2006-2007,2007,Essex High School,NECAP Writing Grade 11,0
2006-2007,2007,Essex Middle School,NECAP Math Grades 3-8,48.63973064
2006-2007,2007,Essex Middle School,NECAP Reading Grades 3-8,52.66107383
2006-2007,2007,Essex Middle School,NECAP Writing Grade 8,47.82389937
2006-2007,2007,Fair Haven Grade School,NECAP Math Grades 3-8,39.18965517
2006-2007,2007,Fair Haven Grade School,NECAP Reading Grades 3-8,44.27586207
2006-2007,2007,Fair Haven Grade School,NECAP Writing Grade 5,47.3030303
2006-2007,2007,Fair Haven Grade School,NECAP Writing Grade 8,35.21621622
2006-2007,2007,Fair Haven UHS #16,NECAP Math Grade 11,31.81443299
2006-2007,2007,Fair Haven UHS #16,NECAP Reading Grade 11,39.58762887
2006-2007,2007,Fair Haven UHS #16,NECAP Writing Grade 11,0
2006-2007,2007,Fairfield Center School,NECAP Math Grades 3-8,41.18285714
2006-2007,2007,Fairfield Center School,NECAP Reading Grades 3-8,46.41142857
2006-2007,2007,Fairfield Center School,NECAP Writing Grade 5,45.78125
2006-2007,2007,Fairfield Center School,NECAP Writing Grade 8,38.81818182
2006-2007,2007,Fayston Elementary School,NECAP Math Grades 3-8,51.39189189
2006-2007,2007,Fayston Elementary School,NECAP Reading Grades 3-8,46.75675676
2006-2007,2007,Fayston Elementary School,NECAP Writing Grade 5,45.0952381
2006-2007,2007,Ferrisburgh Central School,NECAP Math Grades 3-8,45.04316547
2006-2007,2007,Ferrisburgh Central School,NECAP Reading Grades 3-8,48.5
2006-2007,2007,Ferrisburgh Central School,NECAP Writing Grade 5,53.86956522
2006-2007,2007,Fisher School,NECAP Math Grades 3-8,42.3164557
2006-2007,2007,Fisher School,NECAP Reading Grades 3-8,46.05063291
2006-2007,2007,Fisher School,NECAP Writing Grade 5,41.29411765
2006-2007,2007,Fletcher Elementary School,NECAP Math Grades 3-8,44.97333333
2006-2007,2007,Fletcher Elementary School,NECAP Reading Grades 3-8,43.98666667
2006-2007,2007,Fletcher Elementary School,NECAP Writing Grade 5,40.70588235
2006-2007,2007,Flood Brook US #20,NECAP Math Grades 3-8,46.17989418
2006-2007,2007,Flood Brook US #20,NECAP Reading Grades 3-8,48.40740741
2006-2007,2007,Flood Brook US #20,NECAP Writing Grade 5,37.05263158
2006-2007,2007,Flood Brook US #20,NECAP Writing Grade 8,46.68965517
2006-2007,2007,Folsom Education & Community Center,NECAP Math Grades 3-8,45.95049505
2006-2007,2007,Folsom Education & Community Center,NECAP Reading Grades 3-8,48.03960396
2006-2007,2007,Folsom Education & Community Center,NECAP Writing Grade 5,47.14285714
2006-2007,2007,Folsom Education & Community Center,NECAP Writing Grade 8,47
2006-2007,2007,Founders Memorial School,NECAP Math Grades 3-8,45.98245614
2006-2007,2007,Founders Memorial School,NECAP Reading Grades 3-8,49.89473684
2006-2007,2007,Founders Memorial School,NECAP Writing Grade 5,39.34108527
2006-2007,2007,Franklin Elementary School,NECAP Math Grades 3-8,44.76635514
